"id","date","treasure_g","site"
"M161",2022-04-30,68.5070449135466,"Gringotts"
"M168",2022-04-30,761.087804366878,"Gringotts"
"F177",2022-04-30,42.0684853896611,"Gringotts"
"F182",2022-04-30,45.7206276776627,"Gringotts"
"F184",2022-04-30,206.559926245435,"Gringotts"
"M185",2022-04-30,NA,"Gringotts"
"M186",2022-04-30,153.836026210783,"Gringotts"
"F188",2022-04-30,198.153000908638,"Gringotts"
"F190",2022-04-30,52.9205933855263,"Gringotts"
"F052",2022-04-30,348.47164209996,"Hogsmeade"
"F058",2022-04-30,241.852921338153,"Hogsmeade"
"M068",2022-04-30,147.123567111377,"Hogsmeade"
"F079",2022-04-30,97.2738668115499,"Hogsmeade"
"F091",2022-04-30,274.989779345908,"Hogsmeade"
"M097",2022-04-30,242.387718301511,"Hogsmeade"
"M114",2022-04-30,152.649209451601,"Hogsmeade"
"M126",2022-04-30,66.8298248145651,"Hogsmeade"
"F135",2022-04-30,43.5160698727807,"Hogsmeade"
"M153",2022-04-30,1297.27266114241,"Hogsmeade"
"F156",2022-04-30,90.4216532430401,"Hogsmeade"
"M163",2022-04-30,263.956827288788,"Hogsmeade"
"M179",2022-04-30,167.282473313657,"Hogsmeade"
"M006",2022-05-07,275.349142501214,"Diagon Alley"
"F070",2022-05-07,695.713071593252,"Diagon Alley"
"M111",2022-05-07,446.736889616816,"Diagon Alley"
"F143",2022-05-07,163.69622156906,"Diagon Alley"
"M146",2022-05-07,319.904161829212,"Diagon Alley"
"F152",2022-05-07,225.738057518766,"Diagon Alley"
"F158",2022-05-07,734.332920347185,"Diagon Alley"
"M164",2022-05-07,132.479028110786,"Diagon Alley"
"F174",2022-05-07,61.2138010280969,"Diagon Alley"
"F176",2022-05-07,98.701929359911,"Diagon Alley"
"M181",2022-05-07,463.9550515136,"Diagon Alley"
"M189",2022-05-07,679.4293998295,"Diagon Alley"
"M027",2022-05-07,71.3665493520588,"Forbidden Forest"
"F030",2022-05-07,NA,"Forbidden Forest"
"F083",2022-05-07,NA,"Forbidden Forest"
"M085",2022-05-07,45.9762725482934,"Forbidden Forest"
"F090",2022-05-07,36.9606642119666,"Forbidden Forest"
"M092",2022-05-07,170.563351974572,"Forbidden Forest"
"F110",2022-05-07,89.5298296565929,"Forbidden Forest"
"F115",2022-05-07,156.908948023607,"Forbidden Forest"
"F121",2022-05-07,148.607093590946,"Forbidden Forest"
"M123",2022-05-07,145.912479990484,"Forbidden Forest"
"M124",2022-05-07,192.048954979756,"Forbidden Forest"
"F128",2022-05-07,52.6319135857272,"Forbidden Forest"
"F137",2022-05-07,56.2078241458301,"Forbidden Forest"
"M138",2022-05-07,77.8721894679482,"Forbidden Forest"
"F140",2022-05-07,59.2434807760029,"Forbidden Forest"
"F151",2022-05-07,174.480690346973,"Forbidden Forest"
"F165",2022-05-07,400.863777576835,"Forbidden Forest"
"M166",2022-05-07,251.145685968532,"Forbidden Forest"
"F167",2022-05-07,60.0387610275688,"Forbidden Forest"
"M169",2022-05-07,392.688435128817,"Forbidden Forest"
"F170",2022-05-07,278.807144803398,"Forbidden Forest"
"M171",2022-05-07,236.814461400467,"Forbidden Forest"
"F172",2022-05-07,71.8182002085411,"Forbidden Forest"
"M173",2022-05-07,16.7154217307002,"Forbidden Forest"
"M175",2022-05-07,149.096184636043,"Forbidden Forest"
"M178",2022-05-07,147.111907366315,"Forbidden Forest"
"M180",2022-05-07,163.133612635355,"Forbidden Forest"
"M183",2022-05-07,NA,"Forbidden Forest"
"F187",2022-05-07,NA,"Forbidden Forest"
"F032",2022-05-07,189.504921871619,"Gringotts"
"M045",2022-05-07,269.856989831474,"Gringotts"
"M050",2022-05-07,81.4105263210592,"Gringotts"
"M057",2022-05-07,392.092827867021,"Gringotts"
"F063",2022-05-07,660.766917976728,"Gringotts"
"F066",2022-05-07,118.803209443684,"Gringotts"
"F073",2022-05-07,615.308895868161,"Gringotts"
"M075",2022-05-07,300.774639717986,"Gringotts"
"F084",2022-05-07,307.919762073001,"Gringotts"
"F086",2022-05-07,37.9693876470219,"Gringotts"
"F095",2022-05-07,NA,"Gringotts"
"M105",2022-05-07,260.207892078499,"Gringotts"
"F106",2022-05-07,162.589487516021,"Gringotts"
"F107",2022-05-07,169.430706554564,"Gringotts"
"F109",2022-05-07,705.470591730602,"Gringotts"
"F132",2022-05-07,192.997455018962,"Gringotts"
"M139",2022-05-07,418.173055219584,"Gringotts"
"M142",2022-05-07,NA,"Gringotts"
"F144",2022-05-07,490.110963255668,"Gringotts"
"M147",2022-05-07,144.699909470469,"Gringotts"
"F154",2022-05-07,1111.28915400105,"Gringotts"
"M155",2022-05-07,611.248574270466,"Gringotts"
"F159",2022-05-07,NA,"Gringotts"
"M161",2022-05-07,NA,"Gringotts"
"M168",2022-05-07,942.30486112331,"Gringotts"
"F177",2022-05-07,58.5622120303464,"Gringotts"
"F182",2022-05-07,37.0392708776522,"Gringotts"
"F184",2022-05-07,254.641095897733,"Gringotts"
"M185",2022-05-07,113.390131545865,"Gringotts"
"M186",2022-05-07,556.820189329086,"Gringotts"
"F188",2022-05-07,199.545113949337,"Gringotts"
"F190",2022-05-07,41.6405949825906,"Gringotts"
"F052",2022-05-07,263.046359327216,"Hogsmeade"
"F058",2022-05-07,283.638033691784,"Hogsmeade"
"M068",2022-05-07,91.1819719882942,"Hogsmeade"
"F079",2022-05-07,169.420055592738,"Hogsmeade"
"F091",2022-05-07,342.676385953115,"Hogsmeade"
"M097",2022-05-07,146.493830344617,"Hogsmeade"
"M114",2022-05-07,143.190030864706,"Hogsmeade"
"M126",2022-05-07,100.230851402162,"Hogsmeade"
"F135",2022-05-07,67.4105871605221,"Hogsmeade"
"M153",2022-05-07,894.975661584016,"Hogsmeade"
"F156",2022-05-07,87.9828389403433,"Hogsmeade"
"M163",2022-05-07,279.770973979772,"Hogsmeade"
"M179",2022-05-07,125.550825279244,"Hogsmeade"
"M006",2022-05-14,252.961679655041,"Diagon Alley"
"F070",2022-05-14,788.299231741999,"Diagon Alley"
"M111",2022-05-14,623.013640745037,"Diagon Alley"
"F143",2022-05-14,152.94131675996,"Diagon Alley"
"M146",2022-05-14,268.499839157434,"Diagon Alley"
"F152",2022-05-14,109.96870665528,"Diagon Alley"
"F158",2022-05-14,937.454312114028,"Diagon Alley"
"M164",2022-05-14,81.2191314721134,"Diagon Alley"
"F174",2022-05-14,115.631215862785,"Diagon Alley"
"F176",2022-05-14,142.339533717985,"Diagon Alley"
"M181",2022-05-14,1145.95122496233,"Diagon Alley"
"M189",2022-05-14,614.734479972669,"Diagon Alley"
"M027",2022-05-14,116.836331158121,"Forbidden Forest"
"F030",2022-05-14,91.9042400959259,"Forbidden Forest"
"F083",2022-05-14,56.8304763081921,"Forbidden Forest"
"M085",2022-05-14,45.2653220427726,"Forbidden Forest"
"F090",2022-05-14,45.4251005181206,"Forbidden Forest"
"M092",2022-05-14,267.610016950104,"Forbidden Forest"
"F110",2022-05-14,55.2580682587529,"Forbidden Forest"
"F115",2022-05-14,89.0148459727846,"Forbidden Forest"
"F121",2022-05-14,248.923471623327,"Forbidden Forest"
"M123",2022-05-14,120.068793004329,"Forbidden Forest"
"M124",2022-05-14,123.283497178291,"Forbidden Forest"
"F128",2022-05-14,30.6359239816217,"Forbidden Forest"
"F137",2022-05-14,NA,"Forbidden Forest"
"M138",2022-05-14,171.959293595284,"Forbidden Forest"
"F140",2022-05-14,110.181907485232,"Forbidden Forest"
"F151",2022-05-14,126.014933715538,"Forbidden Forest"
"F165",2022-05-14,481.279097823531,"Forbidden Forest"
"M166",2022-05-14,240.918280890851,"Forbidden Forest"
"F167",2022-05-14,83.5399624360904,"Forbidden Forest"
"M169",2022-05-14,379.111986968854,"Forbidden Forest"
"F170",2022-05-14,226.689619577379,"Forbidden Forest"
"M171",2022-05-14,NA,"Forbidden Forest"
"F172",2022-05-14,77.9089850909743,"Forbidden Forest"
"M173",2022-05-14,29.5792569833412,"Forbidden Forest"
"M175",2022-05-14,183.427254519162,"Forbidden Forest"
"M178",2022-05-14,135.356369906267,"Forbidden Forest"
"M180",2022-05-14,147.00124793313,"Forbidden Forest"
"M183",2022-05-14,249.706814949722,"Forbidden Forest"
"F187",2022-05-14,71.2595883178659,"Forbidden Forest"
"F032",2022-05-14,299.943050276875,"Gringotts"
"M045",2022-05-14,402.214627254609,"Gringotts"
"M050",2022-05-14,132.93861616903,"Gringotts"
"M057",2022-05-14,350.166618490106,"Gringotts"
"F063",2022-05-14,533.871834587097,"Gringotts"
"F066",2022-05-14,73.3898772583734,"Gringotts"
"F073",2022-05-14,673.304271856227,"Gringotts"
"M075",2022-05-14,208.361533822516,"Gringotts"
"F084",2022-05-14,233.089774334684,"Gringotts"
"F086",2022-05-14,65.0103717060244,"Gringotts"
"F095",2022-05-14,317.12719108714,"Gringotts"
"M105",2022-05-14,357.726721329685,"Gringotts"
"F106",2022-05-14,135.149212654091,"Gringotts"
"F107",2022-05-14,240.978731146906,"Gringotts"
"F109",2022-05-14,907.987534948237,"Gringotts"
"F132",2022-05-14,201.825205811796,"Gringotts"
"M139",2022-05-14,384.596965695234,"Gringotts"
"M142",2022-05-14,221.120474151324,"Gringotts"
"F144",2022-05-14,345.044768302746,"Gringotts"
"M147",2022-05-14,155.292281294995,"Gringotts"
"F154",2022-05-14,1172.04765400071,"Gringotts"
"M155",2022-05-14,NA,"Gringotts"
"F159",2022-05-14,155.181154401421,"Gringotts"
"M161",2022-05-14,51.9102120361629,"Gringotts"
"M168",2022-05-14,920.596402517265,"Gringotts"
"F177",2022-05-14,35.781074161899,"Gringotts"
"F182",2022-05-14,NA,"Gringotts"
"F184",2022-05-14,264.086004131421,"Gringotts"
"M185",2022-05-14,148.799119326961,"Gringotts"
"M186",2022-05-14,NA,"Gringotts"
"F188",2022-05-14,154.504546076671,"Gringotts"
"F190",2022-05-14,53.8152337498089,"Gringotts"
"F052",2022-05-14,212.717232199889,"Hogsmeade"
"F058",2022-05-14,201.785951598257,"Hogsmeade"
"M068",2022-05-14,78.7949153566787,"Hogsmeade"
"F079",2022-05-14,166.653361145676,"Hogsmeade"
"F091",2022-05-14,307.128929455552,"Hogsmeade"
"M097",2022-05-14,184.783392723206,"Hogsmeade"
"M114",2022-05-14,103.649025400663,"Hogsmeade"
"M126",2022-05-14,140.071871209693,"Hogsmeade"
"F135",2022-05-14,43.4143599559247,"Hogsmeade"
"M153",2022-05-14,1503.89524265992,"Hogsmeade"
"F156",2022-05-14,34.4655862572647,"Hogsmeade"
"M163",2022-05-14,305.606448062289,"Hogsmeade"
"M179",2022-05-14,106.297664567599,"Hogsmeade"
"M006",2022-05-21,406.289197375658,"Diagon Alley"
"F070",2022-05-21,419.919161427776,"Diagon Alley"
"M111",2022-05-21,349.807529429247,"Diagon Alley"
"F143",2022-05-21,97.7956797961727,"Diagon Alley"
"M146",2022-05-21,300.04816261251,"Diagon Alley"
"F152",2022-05-21,180.041380365245,"Diagon Alley"
"F158",2022-05-21,771.959356067753,"Diagon Alley"
"M164",2022-05-21,144.930416657796,"Diagon Alley"
"F174",2022-05-21,60.9446162995815,"Diagon Alley"
"F176",2022-05-21,105.916108077331,"Diagon Alley"
"M181",2022-05-21,1086.34571039659,"Diagon Alley"
"M189",2022-05-21,720.620525866739,"Diagon Alley"
"M027",2022-05-21,227.689472338675,"Forbidden Forest"
"F030",2022-05-21,90.6121214893527,"Forbidden Forest"
"F083",2022-05-21,85.3443301052026,"Forbidden Forest"
"M085",2022-05-21,57.9133340847396,"Forbidden Forest"
"F090",2022-05-21,77.139274662474,"Forbidden Forest"
"M092",2022-05-21,306.316775772052,"Forbidden Forest"
"F110",2022-05-21,92.6830640956804,"Forbidden Forest"
"F115",2022-05-21,NA,"Forbidden Forest"
"F121",2022-05-21,186.553705192736,"Forbidden Forest"
"M123",2022-05-21,208.234369394228,"Forbidden Forest"
"M124",2022-05-21,127.021916737782,"Forbidden Forest"
"F128",2022-05-21,31.5635672156753,"Forbidden Forest"
"F137",2022-05-21,34.2290488144954,"Forbidden Forest"
"M138",2022-05-21,132.297539159827,"Forbidden Forest"
"F140",2022-05-21,101.10310728558,"Forbidden Forest"
"F151",2022-05-21,265.949065765727,"Forbidden Forest"
"F165",2022-05-21,230.81644550181,"Forbidden Forest"
"M166",2022-05-21,181.357717933312,"Forbidden Forest"
"F167",2022-05-21,59.3890146684961,"Forbidden Forest"
"M169",2022-05-21,NA,"Forbidden Forest"
"F170",2022-05-21,165.974753316323,"Forbidden Forest"
"M171",2022-05-21,151.533336217969,"Forbidden Forest"
"F172",2022-05-21,36.5462258108948,"Forbidden Forest"
"M173",2022-05-21,11.7136225428153,"Forbidden Forest"
"M175",2022-05-21,215.400697987451,"Forbidden Forest"
"M178",2022-05-21,173.750344692375,"Forbidden Forest"
"M180",2022-05-21,96.1000861466622,"Forbidden Forest"
"M183",2022-05-21,182.020708658026,"Forbidden Forest"
"F187",2022-05-21,37.0410311073686,"Forbidden Forest"
"F032",2022-05-21,261.284611557893,"Gringotts"
"M045",2022-05-21,217.478522144618,"Gringotts"
"M050",2022-05-21,NA,"Gringotts"
"M057",2022-05-21,373.494100301672,"Gringotts"
"F063",2022-05-21,480.825755682653,"Gringotts"
"F066",2022-05-21,132.198751484991,"Gringotts"
"F073",2022-05-21,614.879475088517,"Gringotts"
"M075",2022-05-21,157.149647510986,"Gringotts"
"F084",2022-05-21,257.354598841692,"Gringotts"
"F086",2022-05-21,35.9573143578022,"Gringotts"
"F095",2022-05-21,417.349023500352,"Gringotts"
"M105",2022-05-21,291.712746777042,"Gringotts"
"F106",2022-05-21,234.424760136618,"Gringotts"
"F107",2022-05-21,209.353835334989,"Gringotts"
"F109",2022-05-21,513.54697545278,"Gringotts"
"F132",2022-05-21,291.643685996351,"Gringotts"
"M139",2022-05-21,299.244601389821,"Gringotts"
"M142",2022-05-21,274.834294534792,"Gringotts"
"F144",2022-05-21,670.983580558997,"Gringotts"
"M147",2022-05-21,242.394137087196,"Gringotts"
"F154",2022-05-21,1044.29242988318,"Gringotts"
"M155",2022-05-21,464.70542912262,"Gringotts"
"F159",2022-05-21,89.0318996257707,"Gringotts"
"M161",2022-05-21,63.7267666497547,"Gringotts"
"M168",2022-05-21,1324.10183718646,"Gringotts"
"F177",2022-05-21,35.6363963238362,"Gringotts"
"F182",2022-05-21,31.1933201792443,"Gringotts"
"F184",2022-05-21,223.529007871345,"Gringotts"
"M185",2022-05-21,207.264632683172,"Gringotts"
"M186",2022-05-21,581.164657644854,"Gringotts"
"F188",2022-05-21,106.87734130055,"Gringotts"
"F190",2022-05-21,73.4899687097996,"Gringotts"
"F052",2022-05-21,111.890898088863,"Hogsmeade"
"F058",2022-05-21,177.9582889269,"Hogsmeade"
"M068",2022-05-21,142.24213773252,"Hogsmeade"
"F079",2022-05-21,190.291472462037,"Hogsmeade"
"F091",2022-05-21,225.346425143227,"Hogsmeade"
"M097",2022-05-21,142.860114093717,"Hogsmeade"
"M114",2022-05-21,189.06661526007,"Hogsmeade"
"M126",2022-05-21,105.477403352666,"Hogsmeade"
"F135",2022-05-21,66.3924728304619,"Hogsmeade"
"M153",2022-05-21,2429.19006239872,"Hogsmeade"
"F156",2022-05-21,70.281517860376,"Hogsmeade"
"M163",2022-05-21,343.092393060709,"Hogsmeade"
"M179",2022-05-21,113.704301299505,"Hogsmeade"
"M006",2022-05-28,299.30002208771,"Diagon Alley"
"F070",2022-05-28,297.268118924403,"Diagon Alley"
"M111",2022-05-28,368.962397657532,"Diagon Alley"
"F143",2022-05-28,129.310803571989,"Diagon Alley"
"M146",2022-05-28,438.096661829988,"Diagon Alley"
"F152",2022-05-28,171.635390567372,"Diagon Alley"
"F158",2022-05-28,1049.28983714228,"Diagon Alley"
"M164",2022-05-28,133.033910200294,"Diagon Alley"
"F174",2022-05-28,114.00654319324,"Diagon Alley"
"F176",2022-05-28,126.074555820379,"Diagon Alley"
"M181",2022-05-28,508.658875063306,"Diagon Alley"
"M189",2022-05-28,400.076229472313,"Diagon Alley"
"M027",2022-05-28,110.132488205295,"Forbidden Forest"
"F030",2022-05-28,156.736682811862,"Forbidden Forest"
"F083",2022-05-28,35.2199508776513,"Forbidden Forest"
"M085",2022-05-28,90.7387255911683,"Forbidden Forest"
"F090",2022-05-28,47.7137071289076,"Forbidden Forest"
"M092",2022-05-28,129.691038318039,"Forbidden Forest"
"F110",2022-05-28,89.7133832522609,"Forbidden Forest"
"F115",2022-05-28,NA,"Forbidden Forest"
"F121",2022-05-28,248.223976908413,"Forbidden Forest"
"M123",2022-05-28,416.967682988384,"Forbidden Forest"
"M124",2022-05-28,240.155137932005,"Forbidden Forest"
"F128",2022-05-28,49.4700833634753,"Forbidden Forest"
"F137",2022-05-28,36.7715806796487,"Forbidden Forest"
"M138",2022-05-28,171.491758841335,"Forbidden Forest"
"F140",2022-05-28,177.662346608395,"Forbidden Forest"
"F151",2022-05-28,272.560567089602,"Forbidden Forest"
"F165",2022-05-28,241.253160265015,"Forbidden Forest"
"M166",2022-05-28,149.591518420066,"Forbidden Forest"
"F167",2022-05-28,61.0563516588735,"Forbidden Forest"
"M169",2022-05-28,452.679474787129,"Forbidden Forest"
"F170",2022-05-28,356.628896219775,"Forbidden Forest"
"M171",2022-05-28,168.152186346764,"Forbidden Forest"
"F172",2022-05-28,49.8240629923448,"Forbidden Forest"
"M173",2022-05-28,NA,"Forbidden Forest"
"M175",2022-05-28,194.465146032989,"Forbidden Forest"
"M178",2022-05-28,122.789716578532,"Forbidden Forest"
"M180",2022-05-28,152.081609268723,"Forbidden Forest"
"M183",2022-05-28,236.148216773747,"Forbidden Forest"
"F187",2022-05-28,27.0948605140914,"Forbidden Forest"
"F032",2022-05-28,225.926683386901,"Gringotts"
"M045",2022-05-28,266.619267188086,"Gringotts"
"M050",2022-05-28,157.902144117496,"Gringotts"
"M057",2022-05-28,464.539662906887,"Gringotts"
"F063",2022-05-28,446.256634115441,"Gringotts"
"F066",2022-05-28,NA,"Gringotts"
"F073",2022-05-28,1895.98144846775,"Gringotts"
"M075",2022-05-28,89.1518856425193,"Gringotts"
"F084",2022-05-28,272.513956056905,"Gringotts"
"F086",2022-05-28,NA,"Gringotts"
"F095",2022-05-28,412.98302505996,"Gringotts"
"M105",2022-05-28,375.274202952433,"Gringotts"
"F106",2022-05-28,191.64372363914,"Gringotts"
"F107",2022-05-28,315.017641953764,"Gringotts"
"F109",2022-05-28,490.058492773896,"Gringotts"
"F132",2022-05-28,299.915814911799,"Gringotts"
"M139",2022-05-28,281.005354194497,"Gringotts"
"M142",2022-05-28,172.280939276727,"Gringotts"
"F144",2022-05-28,464.072362431159,"Gringotts"
"M147",2022-05-28,171.788903315811,"Gringotts"
"F154",2022-05-28,691.811470550755,"Gringotts"
"M155",2022-05-28,417.143607327417,"Gringotts"
"F159",2022-05-28,125.088043365368,"Gringotts"
"M161",2022-05-28,35.0772886269234,"Gringotts"
"M168",2022-05-28,726.131326448572,"Gringotts"
"F177",2022-05-28,34.6830495181159,"Gringotts"
"F182",2022-05-28,52.8370514456184,"Gringotts"
"F184",2022-05-28,164.297291512486,"Gringotts"
"M185",2022-05-28,106.08751898731,"Gringotts"
"M186",2022-05-28,364.851649728698,"Gringotts"
"F188",2022-05-28,158.247343934942,"Gringotts"
"F190",2022-05-28,46.5859067097547,"Gringotts"
"F052",2022-05-28,143.273571252373,"Hogsmeade"
"F058",2022-05-28,244.948931369384,"Hogsmeade"
"M068",2022-05-28,60.6808355422142,"Hogsmeade"
"F079",2022-05-28,101.181350158157,"Hogsmeade"
"F091",2022-05-28,710.160922024034,"Hogsmeade"
"M097",2022-05-28,100.182498264573,"Hogsmeade"
"M114",2022-05-28,159.05410697811,"Hogsmeade"
"M126",2022-05-28,74.3662801996652,"Hogsmeade"
"F135",2022-05-28,NA,"Hogsmeade"
"M153",2022-05-28,1424.00204611824,"Hogsmeade"
"F156",2022-05-28,121.284684166678,"Hogsmeade"
"M163",2022-05-28,544.623442014078,"Hogsmeade"
"M179",2022-05-28,185.134703635893,"Hogsmeade"
"M006",2022-06-04,175.745643704972,"Diagon Alley"
"F070",2022-06-04,586.578142843648,"Diagon Alley"
"M111",2022-06-04,585.144242124975,"Diagon Alley"
"F143",2022-06-04,143.006859656347,"Diagon Alley"
"M146",2022-06-04,674.021727090388,"Diagon Alley"
"F152",2022-06-04,178.761627942741,"Diagon Alley"
"F158",2022-06-04,1050.67796040974,"Diagon Alley"
"M164",2022-06-04,91.4886563731069,"Diagon Alley"
"F174",2022-06-04,77.6397397419677,"Diagon Alley"
"F176",2022-06-04,114.854047984018,"Diagon Alley"
"M181",2022-06-04,666.252262387946,"Diagon Alley"
"M189",2022-06-04,586.971560402903,"Diagon Alley"
"M027",2022-06-04,198.303951755156,"Forbidden Forest"
"F030",2022-06-04,101.420249348894,"Forbidden Forest"
"F083",2022-06-04,39.4050306242266,"Forbidden Forest"
"M085",2022-06-04,43.0417260799365,"Forbidden Forest"
"F090",2022-06-04,55.7107985507144,"Forbidden Forest"
"M092",2022-06-04,189.144338971612,"Forbidden Forest"
"F110",2022-06-04,66.2863550273726,"Forbidden Forest"
"F115",2022-06-04,112.596676347053,"Forbidden Forest"
"F121",2022-06-04,67.0574105068579,"Forbidden Forest"
"M123",2022-06-04,414.631291497173,"Forbidden Forest"
"M124",2022-06-04,259.348626726971,"Forbidden Forest"
"F128",2022-06-04,35.3101676995299,"Forbidden Forest"
"F137",2022-06-04,34.1882786324407,"Forbidden Forest"
"M138",2022-06-04,160.704026988352,"Forbidden Forest"
"F140",2022-06-04,49.9698028845901,"Forbidden Forest"
"F151",2022-06-04,445.11116240099,"Forbidden Forest"
"F165",2022-06-04,291.333583620626,"Forbidden Forest"
"M166",2022-06-04,114.303844181779,"Forbidden Forest"
"F167",2022-06-04,136.721723704052,"Forbidden Forest"
"M169",2022-06-04,530.181826624409,"Forbidden Forest"
"F170",2022-06-04,NA,"Forbidden Forest"
"M171",2022-06-04,86.7425664199763,"Forbidden Forest"
"F172",2022-06-04,56.7250534080617,"Forbidden Forest"
"M173",2022-06-04,20.0862488172013,"Forbidden Forest"
"M175",2022-06-04,196.656094342344,"Forbidden Forest"
"M178",2022-06-04,136.211560542139,"Forbidden Forest"
"M180",2022-06-04,132.416958283689,"Forbidden Forest"
"M183",2022-06-04,186.103624126875,"Forbidden Forest"
"F187",2022-06-04,34.7108005673235,"Forbidden Forest"
"F032",2022-06-04,206.676255331643,"Gringotts"
"M045",2022-06-04,NA,"Gringotts"
"M050",2022-06-04,120.527389867698,"Gringotts"
"M057",2022-06-04,355.121671411031,"Gringotts"
"F063",2022-06-04,314.76813965311,"Gringotts"
"F066",2022-06-04,75.5859459790479,"Gringotts"
"F073",2022-06-04,1204.58347189598,"Gringotts"
"M075",2022-06-04,214.104634859337,"Gringotts"
"F084",2022-06-04,154.797481657486,"Gringotts"
"F086",2022-06-04,116.666464540497,"Gringotts"
"F095",2022-06-04,733.199713540276,"Gringotts"
"M105",2022-06-04,279.479594975028,"Gringotts"
"F106",2022-06-04,160.766330658402,"Gringotts"
"F107",2022-06-04,NA,"Gringotts"
"F109",2022-06-04,485.139775668013,"Gringotts"
"F132",2022-06-04,238.811899747203,"Gringotts"
"M139",2022-06-04,524.236221850343,"Gringotts"
"M142",2022-06-04,258.67514145284,"Gringotts"
"F144",2022-06-04,508.960514422222,"Gringotts"
"M147",2022-06-04,155.570700033795,"Gringotts"
"F154",2022-06-04,1194.41700406562,"Gringotts"
"M155",2022-06-04,540.97470169572,"Gringotts"
"F159",2022-06-04,105.08300602594,"Gringotts"
"M161",2022-06-04,63.8049557193179,"Gringotts"
"M168",2022-06-04,860.140046205074,"Gringotts"
"F177",2022-06-04,39.2899928095528,"Gringotts"
"F182",2022-06-04,75.8916601073528,"Gringotts"
"F184",2022-06-04,514.297980302426,"Gringotts"
"M185",2022-06-04,130.561178204852,"Gringotts"
"M186",2022-06-04,253.164307791772,"Gringotts"
"F188",2022-06-04,154.617455918338,"Gringotts"
"F190",2022-06-04,58.4033913390342,"Gringotts"
"F052",2022-06-04,266.976205412445,"Hogsmeade"
"F058",2022-06-04,251.86541852746,"Hogsmeade"
"M068",2022-06-04,137.016794952864,"Hogsmeade"
"F079",2022-06-04,111.063733130211,"Hogsmeade"
"F091",2022-06-04,430.776263455444,"Hogsmeade"
"M097",2022-06-04,97.901997253901,"Hogsmeade"
"M114",2022-06-04,326.653519082987,"Hogsmeade"
"M126",2022-06-04,140.606899039373,"Hogsmeade"
"F135",2022-06-04,76.7354641778973,"Hogsmeade"
"M153",2022-06-04,1441.17093140595,"Hogsmeade"
"F156",2022-06-04,60.070845481627,"Hogsmeade"
"M163",2022-06-04,338.489781138148,"Hogsmeade"
"M179",2022-06-04,157.538723710004,"Hogsmeade"
"M006",2022-06-11,114.504699839568,"Diagon Alley"
"F070",2022-06-11,379.948281058232,"Diagon Alley"
"M111",2022-06-11,433.841645719269,"Diagon Alley"
"F143",2022-06-11,217.954959233733,"Diagon Alley"
"M146",2022-06-11,383.061120612352,"Diagon Alley"
"F152",2022-06-11,148.905624960185,"Diagon Alley"
"F158",2022-06-11,781.50777822618,"Diagon Alley"
"M164",2022-06-11,60.4958430490973,"Diagon Alley"
"F174",2022-06-11,179.200511339146,"Diagon Alley"
"F176",2022-06-11,139.55157293855,"Diagon Alley"
"M181",2022-06-11,661.542119688917,"Diagon Alley"
"M189",2022-06-11,444.604446364738,"Diagon Alley"
"M027",2022-06-11,133.831523646121,"Forbidden Forest"
"F030",2022-06-11,116.717588911309,"Forbidden Forest"
"F083",2022-06-11,46.0202409400999,"Forbidden Forest"
"M085",2022-06-11,51.0802467811819,"Forbidden Forest"
"F090",2022-06-11,106.351107912505,"Forbidden Forest"
"M092",2022-06-11,182.8104558489,"Forbidden Forest"
"F110",2022-06-11,95.4625184350227,"Forbidden Forest"
"F115",2022-06-11,278.102880614153,"Forbidden Forest"
"F121",2022-06-11,436.938117401988,"Forbidden Forest"
"M123",2022-06-11,226.727162230771,"Forbidden Forest"
"M124",2022-06-11,178.961231956652,"Forbidden Forest"
"F128",2022-06-11,44.099242964333,"Forbidden Forest"
"F137",2022-06-11,46.5778589702919,"Forbidden Forest"
"M138",2022-06-11,104.432847422526,"Forbidden Forest"
"F140",2022-06-11,NA,"Forbidden Forest"
"F151",2022-06-11,117.452824772377,"Forbidden Forest"
"F165",2022-06-11,141.296533127876,"Forbidden Forest"
"M166",2022-06-11,177.871694294065,"Forbidden Forest"
"F167",2022-06-11,91.7806962512381,"Forbidden Forest"
"M169",2022-06-11,276.113397154394,"Forbidden Forest"
"F170",2022-06-11,242.67786706535,"Forbidden Forest"
"M171",2022-06-11,236.323589576986,"Forbidden Forest"
"F172",2022-06-11,42.3766328083576,"Forbidden Forest"
"M173",2022-06-11,19.0521378798533,"Forbidden Forest"
"M175",2022-06-11,161.412906364195,"Forbidden Forest"
"M178",2022-06-11,191.303910464709,"Forbidden Forest"
"M180",2022-06-11,141.893443994163,"Forbidden Forest"
"M183",2022-06-11,322.793159048873,"Forbidden Forest"
"F187",2022-06-11,NA,"Forbidden Forest"
"F032",2022-06-11,205.655181982926,"Gringotts"
"M045",2022-06-11,368.8505131423,"Gringotts"
"M050",2022-06-11,167.752078531752,"Gringotts"
"M057",2022-06-11,331.805087087799,"Gringotts"
"F063",2022-06-11,NA,"Gringotts"
"F066",2022-06-11,74.9226614068672,"Gringotts"
"F073",2022-06-11,621.166583455696,"Gringotts"
"M075",2022-06-11,176.12177295189,"Gringotts"
"F084",2022-06-11,202.243300448058,"Gringotts"
"F086",2022-06-11,65.108022543792,"Gringotts"
"F095",2022-06-11,542.132294552374,"Gringotts"
"M105",2022-06-11,445.013569954364,"Gringotts"
